run_id,turn,unit_type,unit_id,I_count,E_count
88,2,community,4,4.0,0.0
88,2,department,0,12.0,2.0
88,2,department,1,14.0,2.0
88,3,community,0,6.0,2.0
88,3,community,1,4.0,0.0
88,3,community,2,8.0,2.0
88,3,community,3,4.0,0.0
88,3,community,4,4.0,0.0
88,3,department,0,14.0,4.0
88,3,department,1,10.0,4.0
88,4,community,0,8.0,0.0
88,4,community,1,4.0,0.0
88,4,community,2,6.0,4.0
88,4,community,3,4.0,0.0
88,4,community,4,2.0,4.0
88,4,department,0,12.0,4.0
88,4,department,1,12.0,4.0
88,5,community,0,6.0,2.0
88,5,community,1,4.0,0.0
88,5,community,2,6.0,4.0
88,5,community,3,4.0,0.0
88,5,community,4,4.0,2.0
88,5,department,0,14.0,2.0
88,5,department,1,12.0,2.0
88,6,community,0,8.0,0.0
88,6,community,1,4.0,0.0
88,6,community,2,8.0,0.0
88,6,community,3,4.0,0.0
88,6,community,4,4.0,0.0
88,6,department,0,14.0,2.0
88,6,department,1,12.0,2.0
88,7,community,0,8.0,0.0
88,7,community,1,4.0,0.0
88,7,community,2,8.0,0.0
88,7,community,3,4.0,0.0
88,7,community,4,4.0,0.0
88,7,department,0,14.0,2.0
88,7,department,1,12.0,2.0
88,8,community,0,6.0,2.0
88,8,community,1,4.0,0.0
88,8,community,2,8.0,2.0
88,8,community,3,4.0,0.0
88,8,community,4,4.0,0.0
88,8,department,0,14.0,4.0
88,8,department,1,10.0,4.0
89,1,community,0,4.0,2.0
89,1,community,1,4.0,2.0
89,1,community,2,0.0,8.0
89,1,community,3,4.0,2.0
89,1,community,4,2.0,6.0
89,1,community,5,4.0,0.0
89,1,department,0,14.0,0.0
89,1,department,1,14.0,0.0
89,2,community,0,4.0,2.0
89,2,community,1,4.0,2.0
89,2,community,2,4.0,4.0
89,2,community,3,2.0,2.0
89,2,community,4,4.0,2.0
89,2,community,5,4.0,0.0
89,2,department,0,14.0,0.0
89,2,department,1,14.0,0.0
89,3,community,0,4.0,2.0
89,3,community,1,4.0,2.0
89,3,community,2,4.0,4.0
89,3,community,3,2.0,2.0
89,3,community,4,4.0,2.0
89,3,community,5,4.0,0.0
89,3,department,0,14.0,0.0
89,3,department,1,14.0,0.0
89,4,community,0,2.0,4.0
89,4,community,1,4.0,0.0
89,4,community,2,4.0,4.0
89,4,community,3,2.0,2.0
89,4,community,4,4.0,2.0
89,4,community,5,4.0,4.0
89,4,department,0,14.0,0.0
89,4,department,1,14.0,0.0
89,5,community,0,4.0,2.0
89,5,community,1,4.0,0.0
89,5,community,2,4.0,2.0
89,5,community,3,4.0,2.0
89,5,community,4,4.0,0.0
89,5,community,5,4.0,2.0
89,5,department,0,14.0,0.0
89,5,department,1,14.0,0.0
89,6,community,0,4.0,2.0
89,6,community,1,4.0,0.0
89,6,community,2,6.0,0.0
89,6,community,3,4.0,0.0
89,6,community,4,4.0,0.0
89,6,community,5,4.0,2.0
89,6,department,0,14.0,0.0
89,6,department,1,14.0,0.0
89,7,community,0,6.0,2.0
89,7,community,1,2.0,4.0
89,7,community,2,6.0,2.0
89,7,community,3,2.0,2.0
89,7,community,4,4.0,0.0
89,7,community,5,0.0,6.0
89,7,department,0,14.0,0.0
89,7,department,1,14.0,0.0
89,8,community,0,6.0,4.0
89,8,community,1,0.0,4.0
89,8,community,2,6.0,0.0
89,8,community,3,4.0,0.0
89,8,community,4,4.0,0.0
89,8,community,5,2.0,4.0
89,8,department,0,14.0,0.0
89,8,department,1,14.0,0.0
90,1,community,0,4.0,4.0
90,1,community,1,14.0,0.0
90,1,community,2,4.0,0.0
90,1,community,3,2.0,4.0
90,1,department,0,14.0,0.0
90,1,department,1,14.0,0.0
90,2,community,0,4.0,2.0
90,2,community,1,14.0,0.0
90,2,community,2,4.0,4.0
90,2,community,3,2.0,2.0
90,2,department,0,14.0,0.0
90,2,department,1,14.0,0.0
90,3,community,0,6.0,0.0
90,3,community,1,14.0,0.0
90,3,community,2,4.0,0.0
90,3,community,3,4.0,0.0
90,3,department,0,14.0,0.0
90,3,department,1,14.0,0.0
90,4,community,0,6.0,0.0
90,4,community,1,14.0,0.0
90,4,community,2,4.0,0.0
90,4,community,3,4.0,0.0
90,4,department,0,14.0,0.0
90,4,department,1,14.0,0.0
90,5,community,0,4.0,4.0
90,5,community,1,14.0,0.0
90,5,community,2,0.0,6.0
90,5,community,3,4.0,2.0
90,5,department,0,14.0,0.0
90,5,department,1,14.0,0.0
90,6,community,0,6.0,0.0
90,6,community,1,14.0,0.0
90,6,community,2,2.0,2.0
90,6,community,3,4.0,2.0
90,6,department,0,14.0,0.0
90,6,department,1,14.0,0.0
90,7,community,0,6.0,0.0
90,7,community,1,14.0,0.0
90,7,community,2,2.0,2.0
90,7,community,3,4.0,2.0
90,7,department,0,14.0,0.0
90,7,department,1,14.0,0.0
90,8,community,0,6.0,0.0
90,8,community,1,14.0,0.0
90,8,community,2,4.0,0.0
90,8,community,3,4.0,0.0
90,8,department,0,14.0,0.0
90,8,department,1,14.0,0.0
91,1,community,0,14.0,0.0
91,1,community,1,4.0,0.0
91,1,community,2,4.0,0.0
91,1,community,3,6.0,0.0
91,1,department,0,14.0,0.0
91,1,department,1,14.0,0.0
91,2,community,0,14.0,0.0
91,2,community,1,2.0,2.0
91,2,community,2,4.0,0.0
91,2,community,3,6.0,2.0
91,2,department,0,14.0,0.0
91,2,department,1,14.0,0.0
91,3,community,0,14.0,0.0
91,3,community,1,0.0,8.0
91,3,community,2,2.0,4.0
91,3,community,3,4.0,4.0
91,3,department,0,14.0,0.0
91,3,department,1,14.0,0.0
91,4,community,0,14.0,0.0
91,4,community,1,4.0,0.0
91,4,community,2,4.0,0.0
91,4,community,3,6.0,0.0
91,4,department,0,14.0,0.0
91,4,department,1,14.0,0.0
91,5,community,0,14.0,0.0
91,5,community,1,4.0,0.0
91,5,community,2,4.0,0.0
91,5,community,3,6.0,0.0
91,5,department,0,14.0,0.0
91,5,department,1,14.0,0.0
91,6,community,0,14.0,0.0
91,6,community,1,4.0,0.0
91,6,community,2,4.0,0.0
91,6,community,3,6.0,0.0
91,6,department,0,14.0,0.0
91,6,department,1,14.0,0.0
91,7,community,0,14.0,0.0
91,7,community,1,4.0,0.0
91,7,community,2,4.0,0.0
91,7,community,3,6.0,0.0
91,7,department,0,14.0,0.0
91,7,department,1,14.0,0.0
91,8,community,0,14.0,0.0
91,8,community,1,4.0,0.0
91,8,community,2,4.0,0.0
91,8,community,3,6.0,0.0
91,8,department,0,14.0,0.0
91,8,department,1,14.0,0.0
92,1,community,0,10.0,0.0
92,1,community,1,4.0,0.0
92,1,community,2,6.0,0.0
92,1,community,3,8.0,0.0
92,1,department,0,14.0,0.0
92,1,department,1,14.0,0.0
92,2,community,0,10.0,0.0
92,2,community,1,4.0,0.0
92,2,community,2,6.0,2.0
92,2,community,3,6.0,2.0
92,2,department,0,14.0,0.0
92,2,department,1,14.0,0.0
92,3,community,0,10.0,0.0
92,3,community,1,4.0,0.0
92,3,community,2,6.0,0.0
92,3,community,3,8.0,0.0
92,3,department,0,14.0,0.0
92,3,department,1,14.0,0.0
92,4,community,0,10.0,0.0
92,4,community,1,4.0,0.0
92,4,community,2,6.0,0.0
92,4,community,3,8.0,0.0
92,4,department,0,14.0,0.0
92,4,department,1,14.0,0.0
92,5,community,0,8.0,2.0
92,5,community,1,4.0,2.0
92,5,community,2,6.0,0.0
92,5,community,3,8.0,0.0
92,5,department,0,14.0,0.0
92,5,department,1,14.0,0.0
92,6,community,0,8.0,2.0
92,6,community,1,4.0,0.0
92,6,community,2,6.0,2.0
92,6,community,3,8.0,0.0
92,6,department,0,12.0,2.0
92,6,department,1,14.0,2.0
92,7,community,0,6.0,6.0
92,7,community,1,2.0,6.0
92,7,community,2,6.0,0.0
92,7,community,3,8.0,0.0
92,7,department,0,14.0,0.0
92,7,department,1,14.0,0.0
92,8,community,0,6.0,8.0
92,8,community,1,0.0,8.0
92,8,community,2,6.0,0.0
92,8,community,3,8.0,0.0
92,8,department,0,14.0,0.0
92,8,department,1,14.0,0.0
93,1,community,0,8.0,2.0
93,1,community,1,4.0,2.0
93,1,community,2,8.0,2.0
93,1,community,3,4.0,2.0
93,1,department,0,14.0,0.0
93,1,department,1,14.0,0.0
93,2,community,0,6.0,2.0
93,2,community,1,4.0,2.0
93,2,community,2,8.0,2.0
93,2,community,3,6.0,2.0
93,2,department,0,14.0,0.0
93,2,department,1,14.0,0.0
93,3,community,0,8.0,0.0
93,3,community,1,4.0,2.0
93,3,community,2,8.0,2.0
93,3,community,3,6.0,0.0
93,3,department,0,14.0,0.0
93,3,department,1,14.0,0.0
93,4,community,0,6.0,4.0
93,4,community,1,4.0,0.0
93,4,community,2,10.0,0.0
93,4,community,3,4.0,4.0
93,4,department,0,14.0,0.0
93,4,department,1,14.0,0.0
93,5,community,0,0.0,12.0
93,5,community,1,4.0,0.0
93,5,community,2,10.0,0.0
93,5,community,3,2.0,12.0
93,5,department,0,14.0,0.0
93,5,department,1,14.0,0.0
93,6,community,0,6.0,4.0
93,6,community,1,4.0,0.0
93,6,community,2,10.0,0.0
93,6,community,3,4.0,4.0
93,6,department,0,14.0,0.0
93,6,department,1,14.0,0.0
93,7,community,0,8.0,0.0
93,7,community,1,4.0,0.0
93,7,community,2,10.0,0.0
93,7,community,3,6.0,0.0
93,7,department,0,14.0,0.0
93,7,department,1,14.0,0.0
93,8,community,0,8.0,0.0
93,8,community,1,4.0,0.0
93,8,community,2,10.0,0.0
93,8,community,3,6.0,0.0
93,8,department,0,14.0,0.0
93,8,department,1,14.0,0.0
94,1,community,0,6.0,4.0
94,1,community,1,4.0,2.0
94,1,community,2,8.0,6.0
94,1,community,3,2.0,4.0
94,1,department,0,12.0,2.0
94,1,department,1,14.0,2.0
94,2,community,0,8.0,0.0
94,2,community,1,6.0,0.0
94,2,community,2,8.0,4.0
94,2,community,3,2.0,4.0
94,2,department,0,14.0,0.0
94,2,department,1,14.0,0.0
94,3,community,0,8.0,0.0
94,3,community,1,6.0,0.0
94,3,community,2,8.0,4.0
94,3,community,3,2.0,4.0
94,3,department,0,14.0,0.0
94,3,department,1,14.0,0.0
94,4,community,0,8.0,0.0
94,4,community,1,6.0,0.0
94,4,community,2,8.0,6.0
94,4,community,3,0.0,6.0
94,4,department,0,14.0,0.0
94,4,department,1,14.0,0.0
94,5,community,0,4.0,6.0
94,5,community,1,4.0,6.0
94,5,community,2,10.0,0.0
94,5,community,3,4.0,0.0
94,5,department,0,14.0,0.0
94,5,department,1,14.0,0.0
94,6,community,0,6.0,4.0
94,6,community,1,4.0,4.0
94,6,community,2,10.0,0.0
94,6,community,3,4.0,0.0
94,6,department,0,14.0,0.0
94,6,department,1,14.0,0.0
94,7,community,0,4.0,6.0
94,7,community,1,4.0,6.0
94,7,community,2,10.0,0.0
94,7,community,3,4.0,0.0
94,7,department,0,14.0,0.0
94,7,department,1,14.0,0.0
94,8,community,0,0.0,8.0
94,8,community,1,6.0,8.0
94,8,community,2,10.0,0.0
94,8,community,3,4.0,0.0
94,8,department,0,14.0,0.0
94,8,department,1,14.0,0.0
95,1,community,0,14.0,0.0
95,1,community,1,4.0,2.0
95,1,community,2,8.0,2.0
95,1,department,0,14.0,0.0
95,1,department,1,14.0,0.0
95,2,community,0,14.0,0.0
95,2,community,1,2.0,6.0
95,2,community,2,6.0,6.0
95,2,department,0,14.0,0.0
95,2,department,1,14.0,0.0
95,3,community,0,14.0,0.0
95,3,community,1,6.0,0.0
95,3,community,2,8.0,0.0
95,3,department,0,14.0,0.0
95,3,department,1,14.0,0.0
95,4,community,0,14.0,0.0
95,4,community,1,4.0,2.0
95,4,community,2,8.0,2.0
95,4,department,0,14.0,0.0
95,4,department,1,14.0,0.0
95,5,community,0,14.0,0.0
95,5,community,1,6.0,2.0
95,5,community,2,6.0,2.0
95,5,department,0,14.0,0.0
95,5,department,1,14.0,0.0
95,6,community,0,14.0,0.0
95,6,community,1,4.0,4.0
95,6,community,2,6.0,4.0
95,6,department,0,14.0,0.0
95,6,department,1,14.0,0.0
95,7,community,0,12.0,2.0
95,7,community,1,6.0,2.0
95,7,community,2,6.0,4.0
95,7,department,0,12.0,2.0
95,7,department,1,14.0,2.0
95,8,community,0,14.0,0.0
95,8,community,1,4.0,2.0
95,8,community,2,8.0,2.0
95,8,department,0,14.0,0.0
95,8,department,1,14.0,0.0
96,1,community,0,6.0,0.0
96,1,community,1,4.0,0.0
96,1,community,2,4.0,0.0
96,1,community,3,4.0,2.0
96,1,community,4,4.0,0.0
96,1,community,5,4.0,2.0
96,1,department,0,14.0,0.0
96,1,department,1,14.0,0.0
96,2,community,0,6.0,0.0
96,2,community,1,4.0,2.0
96,2,community,2,4.0,0.0
96,2,community,3,4.0,2.0
96,2,community,4,4.0,0.0
96,2,community,5,2.0,4.0
96,2,department,0,14.0,0.0
96,2,department,1,14.0,0.0
96,3,community,0,6.0,2.0
96,3,community,1,4.0,0.0
96,3,community,2,4.0,0.0
96,3,community,3,2.0,2.0
96,3,community,4,2.0,2.0
96,3,community,5,6.0,2.0
96,3,department,0,14.0,0.0
96,3,department,1,14.0,0.0
96,4,community,0,6.0,2.0
96,4,community,1,4.0,2.0
96,4,community,2,4.0,0.0
96,4,community,3,4.0,4.0
96,4,community,4,2.0,2.0
96,4,community,5,0.0,6.0
96,4,department,0,14.0,0.0
96,4,department,1,14.0,0.0
96,5,community,0,6.0,0.0
96,5,community,1,4.0,0.0
96,5,community,2,4.0,0.0
96,5,community,3,4.0,0.0
96,5,community,4,4.0,0.0
96,5,community,5,6.0,0.0
96,5,department,0,14.0,0.0
96,5,department,1,14.0,0.0
96,6,community,0,6.0,0.0
96,6,community,1,2.0,4.0
96,6,community,2,4.0,0.0
96,6,community,3,4.0,0.0
96,6,community,4,4.0,0.0
96,6,community,5,4.0,4.0
96,6,department,0,14.0,0.0
96,6,department,1,14.0,0.0
96,7,community,0,6.0,2.0
96,7,community,1,4.0,0.0
96,7,community,2,4.0,0.0
96,7,community,3,4.0,0.0
96,7,community,4,2.0,2.0
96,7,community,5,6.0,0.0
96,7,department,0,14.0,0.0
96,7,department,1,14.0,0.0
96,8,community,0,6.0,2.0
96,8,community,1,2.0,4.0
96,8,community,2,4.0,0.0
96,8,community,3,4.0,0.0
96,8,community,4,2.0,2.0
96,8,community,5,4.0,4.0
96,8,department,0,14.0,0.0
96,8,department,1,14.0,0.0
97,1,community,0,4.0,4.0
97,1,community,1,8.0,2.0
97,1,community,2,6.0,4.0
97,1,community,3,4.0,2.0
97,1,department,0,14.0,0.0
97,1,department,1,14.0,0.0
97,2,community,0,4.0,4.0
97,2,community,1,10.0,0.0
97,2,community,2,6.0,4.0
97,2,community,3,4.0,0.0
97,2,department,0,14.0,0.0
97,2,department,1,14.0,0.0
97,3,community,0,6.0,2.0
97,3,community,1,10.0,0.0
97,3,community,2,6.0,2.0
97,3,community,3,4.0,0.0
97,3,department,0,14.0,0.0
97,3,department,1,14.0,0.0
97,4,community,0,6.0,2.0
97,4,community,1,10.0,0.0
97,4,community,2,6.0,2.0
97,4,community,3,4.0,0.0
97,4,department,0,14.0,0.0
97,4,department,1,14.0,0.0
97,5,community,0,4.0,4.0
97,5,community,1,10.0,0.0
97,5,community,2,6.0,4.0
97,5,community,3,4.0,0.0
97,5,department,0,14.0,0.0
97,5,department,1,14.0,0.0
97,6,community,0,4.0,2.0
97,6,community,1,10.0,0.0
97,6,community,2,8.0,2.0
97,6,community,3,4.0,0.0
97,6,department,0,14.0,0.0
97,6,department,1,14.0,0.0
97,7,community,0,6.0,0.0
97,7,community,1,8.0,2.0
97,7,community,2,8.0,0.0
97,7,community,3,4.0,2.0
97,7,department,0,14.0,0.0
97,7,department,1,14.0,0.0
97,8,community,0,6.0,2.0
97,8,community,1,10.0,0.0
97,8,community,2,6.0,2.0
97,8,community,3,4.0,0.0
97,8,department,0,14.0,0.0
97,8,department,1,14.0,0.0
98,1,community,0,4.0,0.0
98,1,community,1,6.0,4.0
98,1,community,2,2.0,4.0
98,1,community,3,12.0,0.0
98,1,department,0,14.0,2.0
98,1,department,1,12.0,2.0
98,2,community,0,4.0,0.0
98,2,community,1,8.0,0.0
98,2,community,2,4.0,0.0
98,2,community,3,12.0,0.0
98,2,department,0,14.0,2.0
98,2,department,1,12.0,2.0
98,3,community,0,4.0,0.0
98,3,community,1,8.0,0.0
98,3,community,2,4.0,0.0
98,3,community,3,12.0,0.0
98,3,department,0,14.0,2.0
98,3,department,1,12.0,2.0
98,4,community,0,4.0,0.0
98,4,community,1,6.0,2.0
98,4,community,2,4.0,0.0
98,4,community,3,12.0,2.0
98,4,department,0,14.0,0.0
98,4,department,1,14.0,0.0
98,5,community,0,4.0,2.0
98,5,community,1,4.0,6.0
98,5,community,2,4.0,0.0
98,5,community,3,10.0,4.0
98,5,department,0,14.0,0.0
98,5,department,1,14.0,0.0
98,6,community,0,4.0,0.0
98,6,community,1,4.0,4.0
98,6,community,2,4.0,2.0
98,6,community,3,12.0,2.0
98,6,department,0,12.0,2.0
98,6,department,1,14.0,2.0
98,7,community,0,4.0,0.0
98,7,community,1,6.0,2.0
98,7,community,2,4.0,0.0
98,7,community,3,12.0,2.0
98,7,department,0,14.0,0.0
98,7,department,1,14.0,0.0
98,8,community,0,4.0,2.0
98,8,community,1,6.0,4.0
98,8,community,2,4.0,0.0
98,8,community,3,10.0,2.0
98,8,department,0,14.0,2.0
98,8,department,1,12.0,2.0
99,1,community,0,4.0,0.0
99,1,community,1,4.0,0.0
99,1,community,2,10.0,0.0
99,1,community,3,10.0,0.0
99,1,department,0,14.0,0.0
99,1,department,1,14.0,0.0
99,2,community,0,4.0,0.0
99,2,community,1,4.0,2.0
99,2,community,2,10.0,0.0
99,2,community,3,8.0,2.0
99,2,department,0,14.0,0.0
99,2,department,1,14.0,0.0
99,3,community,0,4.0,2.0
99,3,community,1,4.0,2.0
99,3,community,2,8.0,2.0
99,3,community,3,8.0,2.0
99,3,department,0,14.0,0.0
99,3,department,1,14.0,0.0
99,4,community,0,4.0,0.0
99,4,community,1,4.0,4.0
99,4,community,2,10.0,0.0
99,4,community,3,6.0,4.0
99,4,department,0,14.0,0.0
99,4,department,1,14.0,0.0
99,5,community,0,4.0,0.0
99,5,community,1,4.0,0.0
99,5,community,2,10.0,0.0
99,5,community,3,10.0,0.0
99,5,department,0,14.0,0.0
99,5,department,1,14.0,0.0
99,6,community,0,4.0,0.0
99,6,community,1,4.0,0.0
99,6,community,2,10.0,0.0
99,6,community,3,10.0,0.0
99,6,department,0,14.0,0.0
99,6,department,1,14.0,0.0
99,7,community,0,4.0,0.0
99,7,community,1,4.0,0.0
99,7,community,2,10.0,0.0
99,7,community,3,10.0,0.0
99,7,department,0,14.0,0.0
99,7,department,1,14.0,0.0
99,8,community,0,4.0,0.0
99,8,community,1,4.0,0.0
99,8,community,2,10.0,0.0
99,8,community,3,10.0,0.0
99,8,department,0,14.0,0.0
99,8,department,1,14.0,0.0
100,1,community,0,6.0,2.0
100,1,community,1,4.0,0.0
100,1,community,2,6.0,0.0
100,1,community,3,6.0,2.0
100,1,community,4,4.0,0.0
100,1,department,0,12.0,2.0
100,1,department,1,14.0,2.0
100,2,community,0,6.0,2.0
100,2,community,1,4.0,0.0
100,2,community,2,6.0,0.0
100,2,community,3,6.0,2.0
100,2,community,4,4.0,0.0
100,2,department,0,12.0,2.0
100,2,department,1,14.0,2.0
100,3,community,0,8.0,0.0
100,3,community,1,4.0,0.0
100,3,community,2,6.0,0.0
100,3,community,3,4.0,2.0
100,3,community,4,4.0,2.0
100,3,department,0,14.0,0.0
100,3,department,1,14.0,0.0
100,4,community,0,8.0,0.0
100,4,community,1,4.0,0.0
100,4,community,2,6.0,0.0
100,4,community,3,6.0,0.0
100,4,community,4,4.0,0.0
100,4,department,0,14.0,0.0
100,4,department,1,14.0,0.0
100,5,community,0,8.0,0.0
100,5,community,1,4.0,0.0
100,5,community,2,6.0,0.0
100,5,community,3,6.0,0.0
100,5,community,4,4.0,0.0
100,5,department,0,14.0,0.0
100,5,department,1,14.0,0.0
100,6,community,0,8.0,0.0
100,6,community,1,4.0,0.0
100,6,community,2,6.0,0.0
100,6,community,3,6.0,0.0
100,6,community,4,4.0,0.0
100,6,department,0,14.0,0.0
100,6,department,1,14.0,0.0
100,7,community,0,8.0,2.0
100,7,community,1,4.0,0.0
100,7,community,2,4.0,2.0
100,7,community,3,6.0,0.0
100,7,community,4,4.0,0.0
100,7,department,0,14.0,0.0
100,7,department,1,14.0,0.0
100,8,community,0,8.0,2.0
100,8,community,1,4.0,0.0
100,8,community,2,4.0,2.0
100,8,community,3,6.0,0.0
100,8,community,4,4.0,0.0
100,8,department,0,14.0,0.0
100,8,department,1,14.0,0.0
